title,media,date,datetime,desc,link,img,sumber
Menaker Jelaskan Aturan Upah Minimum yang Ramai Disorot di UU Cipta Kerja,detikNews,Okt 2020,,"Menteri Ketenagakerjaan Ida Fauziyah menjelaskan aturan upah minimum 
pekerja yang ada di Undang-Undang Cipta Kerja (UU Ciptaker), seperti apa?",https://news.detik.com/berita/d-5203634/menaker-jelaskan-aturan-upah-minimum-yang-ramai-disorot-di-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",detik
Pengaturan UMKM dalam UU Cipta Kerja,detikNews,Okt 2020,,"UU Cipta Kerja selain membahas tentang ketenagakerjaan, salah satu aspek 
penting lainnya untuk dibahas adalah tentang Usaha Mikro Kecil dan Menengah 
(UMKM).",https://news.detik.com/kolom/d-5203300/pengaturan-umkm-dalam-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",detik
Mengenal Apa Itu Omnibus Law yang Jadi Kontroversi,detikNews,Okt 2020,,"Pemerintah dan Dewan Perwakilan Rakyat (DPR) telah menuntaskan pembahasan 
Omnibus Law Rancangan Undang-undang (RUU) Cipta Kerja. Ombibus Law ini 
akan...",https://news.detik.com/berita/d-5200381/mengenal-apa-itu-omnibus-law-yang-jadi-kontroversi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",detik
Detik-detik Pengesahan ''Omnibus Law'' Undang-Undang Cipta Kerja di DPR,Kompas.com,Okt 2020,,"JAKARTA, KOMPAS.com - DPR mengesahkan omnibus law RUU Cipta Kerja menjadi 
undang-undang melalui rapat paripurna, Senin (5/10/2020).",https://foto.kompas.com/photo/read/2020/10/05/1601903728956/detikdetik.pengesahan.omnibus.law.undangundang.cipta.kerja.di.dpr,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",detik
Kementerian PUPR: HUNI Tingkatkan Kompetensi UMKM Bidang Konstruksi,Tribun,minggu lalu,,"HUNI sebagai sebuah organisasi berbadan hukum harus bisa mengayomi seluruh 
anggotanya dengan meningkatkan kesejahteraan dan keahlian mereka.",https://www.tribunnews.com/bisnis/2022/06/06/kementerian-pupr-huni-tingkatkan-kompetensi-umkm-bidang-konstruksi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Wujudkan UMKM Konstruksi Berdaya Saing Tinggi, Ribuan Pekerja Bangunan Bernaung di HUNI",Warta Kota,bulan lalu,,"Nico menjelaskan, saat ini pemerintah memang tengah gencar meningkatkan 
kompetensi UMKM, termasuk UMKM di bidang konstruksi.",https://wartakota.tribunnews.com/2022/06/04/wujudkan-umkm-konstruksi-berdaya-saing-tinggi-ribuan-pekerja-bangunan-bernaung-di-huni,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Gubernur Bank Indonesia: Transformasi Digital Jadi Solusi Tingkatkan Akses Keuangan,Tribunnews.com,bulan lalu,,"Bank Indonesia mengungkapkan, transformasi digital merupakan salah satu 
solusi dalam meningkatkan akses keuangan yang menjangkau kaum perempuan,",https://www.tribunnews.com/bisnis/2022/05/12/gubernur-bank-indonesia-transformasi-digital-jadi-solusi-tingkatkan-akses-keuangan,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Kepada Sandiaga Uno, Sultan Akui RUU Omnibus Law Cipta Kerja Sangat Urgent Bagi Pengembangan UMKM",Tribunnews.com,6 Apr 2022,,"TRIBUNNEWS.COM, JAKARTA - Wakil Ketua DPD RI Sultan B Najamudin mengakui 
bahwa keberadaan Undang-undang Omnibus Law Cipta Kerja yang kini 
ditangguhkan oleh...",https://www.tribunnews.com/dpd-ri/2022/04/26/kepada-sandiaga-uno-sultan-akui-ruu-omnibus-law-cipta-kerja-sangat-urgent-bagi-pengembangan-umkm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Menteri Teten Dorong Kementerian/Lembaga dan Pemda Beli Produk Dalam Negeri,Tribunnews.com,6 Apr 2022,,"Laporan Wartawan Tribunnews.com, Reynas Abdila. TRIBUNNEWS.COM, JAKARTA - 
Menteri Koperasi dan UKM Teten Masduki mendorong setiap kementerian/lembaga 
(K/L)...",https://m.tribunnews.com/bisnis/2022/04/26/menteri-teten-dorong-kementerianlembaga-dan-pemda-beli-produk-dalam-negeri,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Diminta Bayar THR, Pengusaha HIburan Keberatan karena Alasan Pandemi",Tribun,9 Apr 2022,,"Penguisaha di sektor jasa hiburan, event organizer, aneka jasa, restoran, 
dan cafe diklaim belum sanggup membayar THR karena terimbas pandemi.",https://m.tribunnews.com/bisnis/2022/04/19/diminta-bayar-thr-pengusaha-hiburan-keberatan-karena-alasan-pandemi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Pemanfaatan Produk Dalam Negeri Bisa Dongkrak Pertumbuhan Ekonomi Nasional,Tribunnews.com,9 Apr 2022,,"TRIBUNNEWS.COM, JAKARTA - Menteri Koperasi dan Usaha Kecil dan Menengah 
(UKM), Teten Masduki, menegaskan perekonomian nasional beberapa waktu 
kedepan akan...",https://m.tribunnews.com/bisnis/2022/04/19/pemanfaatan-produk-dalam-negeri-bisa-dongkrak-pertumbuhan-ekonomi-nasional,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Pemerintah Ungkap Pentingnya UMKM Miliki Nomor Induk Berusaha,Tribunnews.com,8 Apr 2022,,"Kementerian Investasi/BKPM menyatakan, pemerintah terus mendorong untuk 
memberikan legalisasi perizinan kepada UMKM berupa Nomor Induk Berusaha 
(NIB)",https://www.tribunnews.com/bisnis/2022/04/18/pemerintah-ungkap-pentingnya-umkm-miliki-nomor-induk-berusaha,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Kemenkumham Sulsel Koordinasikan Perseroan Perorangan di Dinas Koperasi dan UMKM Tana Toraja,Tribun makassar,1 Mar 2022,,"Kantor Wilayah (Kanwil) Kemenkumham Sulsel akan mensosialisasikan badan 
hukum perseorangan di Kabupaten Tana Toraja.",https://makassar.tribunnews.com/2022/03/21/kemenkumham-sulsel-kordinasikan-perseroan-perorangan-di-dinas-koperasi-dan-umkm-tana-toraja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Pemerintah Prioritaskan Dukungan ke UMKM dan Penciptaan Wirausahawan Muda dalam Pemulihan Ekonomi,Tribunnews.com,7 Mar 2022,,"TRIBUNNEWS.COM - Pandemi Covid-19 telah memberikan dampak bagi perekonomian 
dunia dan menciptakan berbagai tantangan bagi perekonomian Indonesia,...",https://www.tribunnews.com/nasional/2022/03/17/pemerintah-prioritaskan-dukungan-ke-umkm-dan-penciptaan-wirausahawan-muda-dalam-pemulihan-ekonomi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Pemerintah Patuhi Putusan MK Tentang UU Cipta Kerja Demi Kepastian Hukum,Tribunnews.com,Feb 2022,,"pemerintah dan DPR RI menghormati, mematuhi, serta akan melaksanakan 
putusan Mahkamah Konstitusi (MK) atas Undang-Undang Cipta Kerja dengan 
sebaik-bai.",https://www.tribunnews.com/nasional/2022/02/04/pemerintah-patuhi-putusan-mk-tentang-uu-cipta-kerja-demi-kepastian-hukum,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Wakil Ketua DPD Mahyudin Sebut UU Ciptaker Mengurangi Semangat Otonomi Daerah,Tribunnews.com,20 Jan 2022,,"TRIBUNNEWS.COM, JAKARTA - Wakil Ketua Dewan Perwakilan Daerah (DPD) RI, 
Mahyudin mengatakan bahwa Undan-Undang Cipta Kerja (Ciptaker) telah 
mengurangi...",https://www.tribunnews.com/nasional/2022/01/20/wakil-ketua-dpd-mahyudin-sebut-uu-ciptaker-mengurangi-semangat-otonomi-daerah,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"SunMor, UMP Purwokerto Kampus Wisata dan Rumah UMKM",Tribun Jateng,10 Jan 2022,,"TRIBUNJATENG.COM, PURWOKERTO - Universitas Muhammadiyah Purwokerto (UMP) 
meluncurkan program UMP Sunday Morning, Minggu (9/1/2022).",https://jateng.tribunnews.com/2022/01/10/sunmor-ump-purwokerto-kampus-wisata-dan-rumah-umkm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Pulihkan Ekonomi Pasca Pandemi, Dinkop dan UMKM Jawa Tengah Gelar Pelatihan Berbasis Inkubasi",Tribun Jateng,Jan 2022,,"Dinas Koperasi dan UMKM Jateng berikan perhatian khusus dalam pemulihan 
ekonomi.",https://jateng.tribunnews.com/2022/01/04/pulihkan-ekonomi-pasca-pandemi-dinkop-dan-umkm-jawa-tengah-gelar-pelatihan-berbasis-inkubasi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Sempurnakan UU Cipta Kerja, PPP Ajak Masyarakat Beri Masukan",Tribun,30 Des 2021,,"Partai Persatuan Pembangunan (PPP) meminta masyarakat untuk memberikan 
masukan terhadap penyempurnaan Undang-undang Cipta Kerja.",https://m.tribunnews.com/nasional/2021/12/30/sempurnakan-uu-cipta-kerja-ppp-ajak-masyarakat-beri-masukan,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Soal UMK 2022 Harus Mengacu PP 36, Apindo Jawa Barat: Kami Ikuti Pemerintah",Tribun Jabar,9 Nov 2021,,"UMK 2022 akan tetap mengacu pada PP Nomor 36 tahun 2021. Apindo Jabar akan 
mengikuti pemerintah.",https://jabar.tribunnews.com/2021/11/29/soal-umk-2022-harus-mengacu-pp-36-apindo-jawa-barat-kami-ikuti-pemerintah,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Akhir Bulan Ini, Ada Pameran Koperasi dan UMKM Expo 2021 di Hartono Mal",Tribun Jogja,6 Okt 2021,,"TRIBUNJOGJA.COM, SLEMAN - Akhir bulan ini, Pemerintah Kabupaten Sleman 
melalui Dinas Koperasi Usaha Kecil dan Menengah, bakal menyelenggarakan 
pameran...",https://jogja.tribunnews.com/2021/10/26/akhir-bulan-ini-ada-pameran-koperasi-dan-umkm-expo-2021-di-hartono-mal,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Viral Pelaku UMKM Terancam Denda Rp4 Miliar, Politisi Gelora Ungkap Mahalnya Izin PIRT BPOM",Tribunnews.com,20 Okt 2021,,"Srie Wulandari bicara soal masalah salah seorang pelaku UMKM yang terancam 
dipenjara hingga didenda sebesar Rp4 miliar karena tidak memiliki izin.",https://www.tribunnews.com/nasional/2021/10/20/viral-pelaku-umkm-terancam-denda-rp4-miliar-politisi-gelora-ungkap-mahalnya-izin-pirt-bpom,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Jokowi Akui Sering Mendapat Keluhan Pengurusan Izin Usaha Berbelit-belit,Tribunnews.com,Agu 2021,,"Jokowi mengatakan Sistem Perizinan Berusaha Terintegrasi Secara Elektronik 
atau OSS tidak untuk mengebiri kewenangan daerah,",https://www.tribunnews.com/nasional/2021/08/09/jokowi-akui-sering-mendapat-keluhan-pengurusan-izin-usaha-berbelit-belit,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Pemerintah Dorong Generasi Milenial hingga Post Gen Z Berwirausaha,Tribunnews.com,2 Jul 2021,,"Kementerian Koperasi dan UKM (Kemenkop UKM), terus berupaya melahirkan 
jumlah pelaku wirausaha khususnya dari kalangan muda.",https://www.tribunnews.com/bisnis/2021/07/22/pemerintah-dorong-generasi-milenial-hingga-post-gen-z-berwirausaha,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Rasio Kewirausahaan Indonesia 3,47 Persen, Masih Kecil dan Setara Vietnam",Tribun,2 Jul 2021,,"UMKM memiliki peranan penting dalam perekonomian nasional, yang dimana 
sebanyak 64,2 juta UMKM memiliki kontribusi terhadap PDB, investasi, dan 
ekspor.",https://m.tribunnews.com/bisnis/2021/07/22/rasio-kewirausahaan-indonesia-347-persen-masih-kecil-dan-setara-vietnam,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Peningkatan Inovasi Teknologi Jadi Kunci UMKM Bisa Masuk ke Rantai Pasok,Tribunnews.com,3 Jun 2021,,"Menteri Koperasi dan UKM Teten Masduki mendorong peningkatan inovasi 
teknologi pada pelaku UMKM agar bisa masuk ke rantai pasok.",https://www.tribunnews.com/bisnis/2021/06/23/peningkatan-inovasi-teknologi-jadi-kunci-umkm-bisa-masuk-ke-rantai-pasok,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Kementerian PUPR Klaim UU Cipta Kerja Berdampak Positif, Majukan Sektor Jasa Konstruksi",Tribun,8 Jun 2021,,"UU Cipta Kerja dapat mendorong penyediaan lapangan kerja, kemudahan bagi 
masyarakat khususnya usaha mikro kecil untuk membuka usaha baru.",https://www.tribunnews.com/bisnis/2021/06/18/kementerian-pupr-klaim-uu-cipta-kerja-berdampak-positif-majukan-sektor-jasa-konstruksi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"KKP Gelar Galeri Pasar Laut Indonesia, Tawarkan Olahan Ikan hingga Produk Kecantikan",Tribunnews.com,4 Mei 2021,,"KKP menggelar galeri Pasar Laut Indonesia di pintu kedatangan Terminal 3 
Bandara Internasional Soekarno-Hatta.",https://m.tribunnews.com/bisnis/2021/05/24/kkp-gelar-galeri-pasar-laut-indonesia-tawarkan-olahan-ikan-hingga-produk-kecantikan,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"BUMDes Disebut Setara BUMN, Tidak Boleh Ikut Bersaing dengan Usaha Kecil",Tribunnews.com,7 Mei 2021,,"Peran BUMDes adalah memberikan kemudahan serta ruang cukup bagi usaha mikro 
dan kecil yang dilakukan masyarakat di desa.",https://m.tribunnews.com/bisnis/2021/05/17/bumdes-disebut-setara-bumn-tidak-boleh-ikut-bersaing-dengan-usaha-kecil,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Transformasi Ekonomi: Mendorong Investasi di Indonesia Melalui Implementasi UU Cipta Kerja,Tribun,Mei 2021,,"Airlangga Hartarto mengajak perguruan tinggi untuk bersinergi dengan 
pemerintah untuk meningkatkan daya saing investasi.",https://www.tribunnews.com/nasional/2021/05/01/transformasi-ekonomi-mendorong-investasi-di-indonesia-melalui-implementasi-uu-cipta-kerja,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Produk Halal UMKM Indonesia Didorong Masuk ke Rantai Nilai Global,Tribunnews.com,Apr 2021,,"Laporan Wartawan Tribunnews.com, Reynas Abdila. TRIBUNNEWS.COM, JAKARTA - 
Menteri Koperasi dan UKM Teten Masduki mendorong produk halal UMKM masuk ke 
rantai...",https://www.tribunnews.com/bisnis/2021/04/09/produk-halal-umkm-indonesia-didorong-masuk-ke-rantai-nilai-global,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Penguatan UMKM Dinilai Bisa Mendorong Pertumbuhan Ekonomi di Daerah,Tribun,Apr 2021,,"Strategi pemulihan ekonomi harus dimulai dari upaya pemulihan di sektor 
Usaha Mikro Kecil dan Menengah (UMKM) di berbagai daerah.",https://www.tribunnews.com/bisnis/2021/04/06/penguatan-umkm-dinilai-bisa-mendorong-pertumbuhan-ekonomi-di-daerah,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Ini Strategi Pemerintah Pulihkan UMKM di Tengah Pandemi Covid-19,Tribun,6 Mar 2021,,"Komite Penanganan Covid-19 dan Pemulihan Ekonomi Nasional (KPCPEN) 
meluncurkan kebijakan untuk pemulihan ekonomi nasional.",https://m.tribunnews.com/bisnis/2021/03/16/ini-strategi-pemerintah-pulihkan-umkm-di-tengah-pandemi-covid-19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
PP UMKM Membuka Peluang Lebih Besar Bagi Kaum Milenial untuk Mengembangkan Koperasi Inovatif,Tribun,4 Mar 2021,,"TRIBUNNEWS.COM, PURWOKERTO - Peraturan Pemerintah Nomor 7 Tahun 2021 
tentang Kemudahan, Pelindungan, dan Pemberdayaan Koperasi dan Usaha Mikro, 
Kecil,...",https://www.tribunnews.com/bisnis/2021/03/14/pp-umkm-membuka-peluang-lebih-besar-bagi-kaum-milenial-untuk-mengembangkan-koperasi-inovatif,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Jawab Tantangan Keuangan Syariah dan Ekonomi Digital, Wapres Sambut Peresmian SHAFIEC UNU Yogyakarta",Tribunnews.com,3 Mar 2021,,"TRIBUNNEWS.COM, JAKARTA - Wakil Presiden Ma'ruf Amin menyambut baik 
pendirian Center for Sharia Finance & Digital Economy Universitas Nadlatul 
Ulama...",https://www.tribunnews.com/nasional/2021/03/13/jawab-tantangan-keuangan-syariah-dan-ekonomi-digital-wapres-sambut-peresmian-shafiec-unu-yogyakarta,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Kepala BPOM Serahkan Nomor Izin Edar dan Sertifikat kepada 19 Pelaku UMKM di Bali,Tribun-bali.com,Mar 2021,,"Kepala BPOM RI Penny K. Lukito BPOM memberikan Nomor Izin Edar (NIE) untuk 
produk Pangan, Obat Tradisional, dan Kosmetik.",https://bali.tribunnews.com/2021/03/06/kepala-bpom-serahkan-nomor-izin-edar-dan-sertifikat-kepada-19-pelaku-umkm-di-bali,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Pasarkan 10 Ton Produk Lokal, Goorita Targetkan 5.000 UMKM Rambah Market Global",Tribun,Mar 2021,,"Laporan Wartawan Tribunnews.com, Eko Sutriyanto. TRIBUNNEWS.COM, JAKARTA - 
Sebagai salah satu sektor penting penunjang perekonomian Negara, UMKM 
(Usaha...",https://www.tribunnews.com/bisnis/2021/03/05/pasarkan-10-ton-produk-lokal-goorita-targetkan-5000-umkm-rambah-market-global,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Industri Kosmetik Mampu Bertahan di Tengah Pandemi Covid-19,Tribun,Mar 2021,,"Pemerintah akan mendukung UMKM dan industri kosmetik dengan memberikan 
banyak kemudahan.",https://www.tribunnews.com/bisnis/2021/03/05/industri-kosmetik-mampu-bertahan-di-tengah-gempuran-covid-19,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Terima Koperasi UKM Indonesia Sejahtera, Bamsoet Dorong Platform e-Commerce Dukung Produk UMKM",Tribun,Mar 2021,,"TRIBUNNEWS.COM, JAKARTA - Ketua MPR RI Bambang Soesatyo mengajak para 
pelaku usaha Koperasi dan UMKM memanfaatkan keberadaan Peraturan Pemerintah 
(PP) Nomor...",https://m.tribunnews.com/mpr-ri/2021/03/04/terima-koperasi-ukm-indonesia-sejahtera-bamsoet-dorong-platform-e-commerce-dukung-produk-umkm,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Sultan B Najamudin: Terima Kasih Bapak Presiden Telah Mendengarkan Kami,Tribun,Mar 2021,,"Presiden Republik Indonesia, Joko Widodo telah mencabut Perpres investasi 
Miras yang merupakan aturan turunan dari UU Cipta Kerja.",https://m.tribunnews.com/dpd-ri/2021/03/02/sultan-b-najamudin-terima-kasih-bapak-presiden-telah-mendengarkan-kami,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Lewat PP Nomor 7/2021, Koperasi dan UMKM Bisa Ikut Pengadaan Pemerintah hingga Rp 15 Miliar",Tribun,8 Feb 2021,,"Laporan Wartawan Tribunnews.com, Reynas Abdila. TRIBUNNEWS.COM, JAKARTA - 
Sekarang peran usaha mikro, kecil (UMK) dan koperasi semakin ditingkatkan 
lagi...",https://www.tribunnews.com/bisnis/2021/02/28/lewat-pp-nomor-72021-koperasi-dan-umkm-bisa-ikut-pengadaan-pemerintah-hingga-rp-15-miliar,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Usaha Mikro, Kecil, dan Koperasi Dapat Alokasi 40% Pengadaan Barang dan Jasa Pemerintah",Tribun,7 Feb 2021,,"Sesuai amanat PP, pemerintah pusat dan pemerintah daerah wajib menggunakan 
produk dan jasa UMK dan koperasi hasil produksi dalam negeri.",https://m.tribunnews.com/kilas-kementerian/2021/02/27/usaha-mikro-kecil-dan-koperasi-dapat-alokasi-40-pengadaan-barang-dan-jasa-pemerintah,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Kemenkop-UKM Catat 90% Pelaku Usaha Belum Terdigitalisasi,Tribun Jateng,3 Feb 2021,,"Sebanyak 90 persen UMKM tidak menggunakan internet dalam pemasaran, atau 
hanya 10 persen yang terhubung ekosistem digital.",https://jateng.tribunnews.com/2021/02/23/kemenkop-ukm-catat-90-pelaku-usaha-belum-terdigitalisasi,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Terkendala Aset, Menkop Sampaikan Banyak UMKM Butuh Skema Pembiayaan Modern",Tribun,Feb 2021,,"Laporan Wartawan Tribunnews.com, Reynas Abdila. TRIBUNNEWS.COM, JAKARTA - 
Menteri Kopersi dan UKM Teten Masduki menyampaikan saat ini ada banyak 
Usaha Mikro...",https://www.tribunnews.com/bisnis/2021/02/09/terkendala-aset-menkop-sampaikan-banyak-umkm-butuh-skema-pembiayaan-modern,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Enam Program Strategis Kemenkop UKM 2021, Meliputi Usaha Mikro hingga Penguatan Pemasaran Produk",Tribun,9 Jan 2021,,"Laporan wartawan tribunnews.com, Lusius Genik. TRIBUNNEWS.COM, JAKARTA - 
Kementerian Koperasi dan UKM fokus mengembangkan enam program pada 2021.",https://m.tribunnews.com/nasional/2021/01/29/enam-program-strategis-kemenkop-ukm-2021-meliputi-usaha-mikro-hingga-penguatan-pemasaran-produk,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
HIPMI: UU Cipta Kerja Jadi Kunci Serap Tenaga Kerja Lokal,Tribun,Jan 2021,,"Mardani H Maming mengatakan, UU Cipta Kerja merupakan komitmen dan 
kebijakan pemerintah yang harus didukung dan diimplementasikan dengan baik.",https://www.tribunnews.com/bisnis/2021/01/07/hipmi-uu-cipta-kerja-jadi-kunci-serap-tenaga-kerja-lokal,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
Inkowapi Siap Go Digital dan Perkuat Ekspor,Tribun,5 Des 2020,,"Inkowapi juga melakukan kerjasama dengan berbagai stakeholder termasuk 
Kementerian Koperasi dan UMKM, serta pihak perbankan.",https://www.tribunnews.com/bisnis/2020/12/15/inkowapi-siap-go-digital-dan-perkuat-ekspor,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
"Sosialisasi UU Cipta Kerja, Pemerintah Bahas Tata Ruang Hingga Industri",Tribun,Des 2020,,"Serap aspirasi di Semarang ini menyasar sektor Industri, Perdagangan, Haji 
dan Umroh, Jaminan Produk Halal, Proyek Strategis Nasional (PSN).",https://www.tribunnews.com/bisnis/2020/12/05/sosialisasi-uu-cipta-kerja-pemerintah-bahas-tata-ruang-hingga-industri,"data:image/gif;base64,R0lGODlhAQABAIAAAP///////yH5BAEKAAEALAAAAAABAAEAAAICTAEAOw==",tribunnews
